Name,campaignId,companyName,AdExtension_Type,id,source,phoneNumber,address,iconMediaId,id,email,shouldSyncUrl,iconMediaId,AdExtension_Type,phoneNumber,isCallOnly,AdExtension_Type,countryCode,id,id,sitelinks,AdExtension_Type,network,Stats_Type
Albuquerque,57542025,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 921-5885,false,MobileExtension,US,405410595,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 873-3952,false,MobileExtension,US,26964705,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,Alpha Graphics,LocationExtension,26964795,ADWORDS_FRONTEND,(888) 873-3952,"4500 Osuna Road, Albuquerque, NM, US, 87109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,Alpha Graphics,LocationExtension,27068655,ADWORDS_FRONTEND,(888) 873-3952,"4500 Osuna Road, Albuquerque, NM, US, 87109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 873-3952,true,MobileExtension,US,168747075,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,AlphaGraphics Albuquerque,LocationExtension,169121715,ADWORDS_FRONTEND,(888) 802-9349,"3700 Osuna Rd. NE, Albuquerque, NM, US, 87109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 802-9349,true,MobileExtension,US,171079635,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,AlphaGraphics Albuquerque,LocationExtension,405364515,ADWORDS_FRONTEND,(888) 921-5885,"4500 Osuna Road, Albuquerque, NM, US, 87109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 921-5885,true,MobileExtension,US,405364995,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Albuquerque,57542205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 921-5885,false,MobileExtension,US,405410715,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Charlotte - Monroe,117176869,AlphaGraphics on Monroe Rd,LocationExtension,89051149,ADWORDS_FRONTEND,(888) 610-7896,"9129 Monroe Rd., Charlotte, NC, US, 28270",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Charlotte - Monroe,117176869,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 610-7896,false,MobileExtension,US,89051269,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Charlotte - Monroe,117176989,AlphaGraphics on Monroe Rd,LocationExtension,89051149,ADWORDS_FRONTEND,(888) 610-7896,"9129 Monroe Rd., Charlotte, NC, US, 28270",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Charlotte - Monroe,117176989,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 610-7896,false,MobileExtension,US,89051269,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Chicagoland - Schaumburg,57849100,AlphaGraphics Schaumburg,LocationExtension,12954100,ADWORDS_FRONTEND,(888) 254-6594,"636 E. Remington Rd., Schaumburg, IL, US, 60173",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Chicagoland - Schaumburg,57849100,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 254-6594,true,MobileExtension,US,27309700,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Chicagoland - Schaumburg,57849220,AlphaGraphics Schaumburg,LocationExtension,12953740,ADWORDS_FRONTEND,(888) 254-6594,"636 E. Remington Rd., Schaumburg, IL, US, 60173",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Chicagoland - Schaumburg,57849220,AlphaGraphics Schaumburg,LocationExtension,12953860,ADWORDS_FRONTEND,(888) 254-6594,"636 E. Remington Rd., Schaumburg, IL, US, 60173",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Chicagoland - Schaumburg,57849220,AlphaGraphics Schaumburg,LocationExtension,12953980,ADWORDS_FRONTEND,(888) 254-6594,"636 E. Remington Rd., Schaumburg, IL, US, 60173",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Chicagoland - Schaumburg,57849220,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 254-6594,true,MobileExtension,US,27309700,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
,32957506,AlphaGraphics Billings,LocationExtension,3430216,ADWORDS_FRONTEND,1 (888) 576-9507,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,32957506,N/A,LocationSyncExtension,N/A,N/A,N/A,N/A,N/A,4093516,agbillings@larsmarketing.com,false,1000,LocationSyncExtension,N/A,N/A,LocationSyncExtension,N/A,N/A,N/A,N/A,LocationSyncExtension,ALL,CampaignAdExtensionStats
,32957506,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 576-9507,false,MobileExtension,US,16173316,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
,32957506,Alpha Graphics,LocationExtension,16284736,ADWORDS_FRONTEND,(888) 576-9507,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,32957506,Alpha Graphics,LocationExtension,16284826,ADWORDS_FRONTEND,(888) 576-9507,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,32957596,AlphaGraphics Billings,LocationExtension,3430306,ADWORDS_FRONTEND,1 (888) 576-9507,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,32957596,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 576-9507,false,MobileExtension,US,16173406,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
,32957596,Alpha Graphics,LocationExtension,16284916,ADWORDS_FRONTEND,(888) 576-9507,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457199,AlphaGraphics Walnut Creek,LocationExtension,700039,ADWORDS_FRONTEND,1 (888) 869-2164,"2085 N. Broadway, Walnut Creek, CA, US, 94596",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457199,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 898-7786,false,MobileExtension,US,3166489,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457199,Alpha Graphics,LocationExtension,3381949,ADWORDS_FRONTEND,(888) 898-7786,"2085 N. Broadway, Walnut Creek, CA, US, 94596",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457199,Alpha Graphics,LocationExtension,3382219,ADWORDS_FRONTEND,(888) 898-7786,"2085 N. Broadway, Walnut Creek, CA, US, 94596",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457199,Walnut Creek Printing Co,LocationExtension,36823219,ADWORDS_FRONTEND,(888) 869-2164,"1575 3rd Ave, Walnut Creek, CA, US",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457289,AlphaGraphics Walnut Creek,LocationExtension,699949,ADWORDS_FRONTEND,1 (888) 869-2164,"2085 N. Broadway, Walnut Creek, CA, US, 94596",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457289,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 898-7786,false,MobileExtension,US,3166579,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457289,Alpha Graphics,LocationExtension,3382039,ADWORDS_FRONTEND,(888) 898-7786,"2085 N. Broadway, Walnut Creek, CA, US, 94596",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Walnut Creek,47457289,Alpha Graphics,LocationExtension,3382309,ADWORDS_FRONTEND,(888) 898-7786,"2085 N. Broadway, Walnut Creek, CA, US, 94596",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,45004841,AlphaGraphics Paramus,LocationExtension,9420101,ADWORDS_FRONTEND,1 (888) 734-2553,"403 Sette Drive, Paramus, NJ, US, 07652",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,45004841,AlphaGraphics Totowa,LocationExtension,9420191,ADWORDS_FRONTEND,1 (888) 750-7981,"40 Commerce Way, Totowa, NJ, US, 07512",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,45004931,AlphaGraphics Totowa,LocationExtension,9420281,ADWORDS_FRONTEND,1 (888) 750-7981,"40 Commerce Way, Totowa, NJ, US, 07512",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,45004931,AlphaGraphics Paramus,LocationExtension,9420371,ADWORDS_FRONTEND,1 (888) 734-2553,"403 Sette Drive, Paramus, NJ, US, 07652",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
St Louis,119918230,AlphaGraphics St Louis,LocationExtension,343393750,ADWORDS_FRONTEND,(888) 918-6285,"111 Propsect Ave, St Louis, MO, US, 63122",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
St Louis,119918230,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 918-6285,false,MobileExtension,US,343393870,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
St Louis,119918230,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 918-6285,false,MobileExtension,US,346883230,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
St Louis,119918230,AlphaGraphics St Louis,LocationExtension,439778470,ADWORDS_FRONTEND,(888) 918-6285,"926 South Highway Drive, Fenton, MO, US, 63026",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
St Louis,119918350,AlphaGraphics St Louis,LocationExtension,343393750,ADWORDS_FRONTEND,(888) 918-6285,"111 Propsect Ave, St Louis, MO, US, 63122",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
St Louis,119918350,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 918-6285,false,MobileExtension,US,343393870,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
St Louis,119918350,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 918-6285,false,MobileExtension,US,346883230,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
St Louis,119918350,AlphaGraphics St Louis,LocationExtension,439778470,ADWORDS_FRONTEND,(888) 918-6285,"926 South Highway Drive, Fenton, MO, US, 63026",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
UK - Nottingham,66109387,AlphaGraphics Nottingham,LocationExtension,304461907,ADWORDS_FRONTEND,0115 871 3178,"6 Angel Row, Nottingham, GB, NG1 6HL",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
UK - Nottingham,66109507,AlphaGraphics Nottingham,LocationExtension,304462027,ADWORDS_FRONTEND,0115 871 3178,"6 Angel Row, Nottingham, GB, NG1 6HL",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dunedin,71591898,AlphaGraphics Dunedin,LocationExtension,82865298,ADWORDS_FRONTEND,(888) 920-6210,"587 Main Street, Dunedin, FL, US, 34698",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dunedin,71591898,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 920-6210,false,MobileExtension,US,82865418,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dunedin,71592018,AlphaGraphics Dunedin,LocationExtension,82865178,ADWORDS_FRONTEND,(888) 920-6210,"587 Main Street, Dunedin, FL, US, 34698",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dunedin,71592018,AlphaGraphics Dunedin,LocationExtension,82865298,ADWORDS_FRONTEND,(888) 920-6210,"587 Main Street, Dunedin, FL, US, 34698",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dunedin,71592018,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 920-6210,false,MobileExtension,US,82865418,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Marietta,117888842,AlphaGraphics Marietta,LocationExtension,430826882,ADWORDS_FRONTEND,(888) 926-3415,"450 Franklin Rd, Suite 130, Marietta, GA, US, 30067",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Marietta,117888842,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 926-3415,false,MobileExtension,US,430827122,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Marietta,117888962,AlphaGraphics Marietta,LocationExtension,430826882,ADWORDS_FRONTEND,(888) 926-3415,"450 Franklin Rd, Suite 130, Marietta, GA, US, 30067",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Marietta,117888962,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 926-3415,false,MobileExtension,US,430827122,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Michigan Ave,130441111,AlphaGraphics Chicago,LocationExtension,543667351,ADWORDS_FRONTEND,(888) 268-7720,"645 N. Michigan Avenue at Erie, Chicago, IL, US, 60611",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Michigan Ave,130441231,AlphaGraphics Chicago,LocationExtension,543667351,ADWORDS_FRONTEND,(888) 268-7720,"645 N. Michigan Avenue at Erie, Chicago, IL, US, 60611",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dallas - Southlake,110417526,AlphaGraphics Southlake,LocationExtension,243659286,ADWORDS_FRONTEND,(888) 853-0752,"950 E State Highway 114, Southlake, TX, US, 76092",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dallas - Southlake,110417526,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 853-0752,false,MobileExtension,US,243659406,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dallas - Southlake,110417646,AlphaGraphics Southlake,LocationExtension,243659286,ADWORDS_FRONTEND,(888) 853-0752,"950 E State Highway 114, Southlake, TX, US, 76092",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dallas - Southlake,110417646,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 853-0752,false,MobileExtension,US,243659406,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
,50922339,AlphaGraphics Encinitas,LocationExtension,3875469,ADWORDS_FRONTEND,(888) 211-4033,"257 N. El Camino Real, Encinitas, CA, US, 92024",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,50922339,AlphaGraphics San Marcos,LocationExtension,3875559,ADWORDS_FRONTEND,(888) 211-4103,"100 N. Rancho Santa Fe Rd. #127, San Marcos, CA, US, 92069",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,50922429,AlphaGraphics San Marcos,LocationExtension,3875649,ADWORDS_FRONTEND,(888) 211-4103,"100 N. Rancho Santa Fe Rd. #127, San Marcos, CA, US, 92069",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,50922429,AlphaGraphics Encinitas,LocationExtension,3875739,ADWORDS_FRONTEND,(888) 211-4033,"257 N. El Camino Real, Encinitas, CA, US, 92024",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57194989,AlphaGraphics Denton,LocationExtension,4507279,ADWORDS_FRONTEND,1 (888) 872-1469,"2215 S. Loop 288, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57194989,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 872-1469,false,MobileExtension,US,8291779,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Denton,57194989,Alpha Graphics,LocationExtension,8415799,ADWORDS_FRONTEND,(888) 872-1469,"2215 S Loop 288, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57194989,Alpha Graphics,LocationExtension,294910519,ADWORDS_FRONTEND,(888) 872-1469,"521 S. Loop 288, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57194989,Alpha Graphics,LocationExtension,294910639,ADWORDS_FRONTEND,(888) 872-1469,"521 S. Loop 288, Suite 145, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57195079,AlphaGraphics Denton,LocationExtension,4507189,ADWORDS_FRONTEND,1 (888) 872-1469,"2215 S. Loop 288, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57195079,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 872-1469,false,MobileExtension,US,8291689,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Denton,57195079,Alpha Graphics,LocationExtension,8415709,ADWORDS_FRONTEND,(888) 872-1469,"2215 S Loop 288, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57195079,Alpha Graphics,LocationExtension,294910399,ADWORDS_FRONTEND,(888) 872-1469,"521 S. Loop 288, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denton,57195079,Alpha Graphics,LocationExtension,294910759,ADWORDS_FRONTEND,(888) 872-1469,"521 S. Loop 288, Suite 145, Denton, TX, US, 76205",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denver - Golden,59980301,AlphaGraphics Golden,LocationExtension,85455581,ADWORDS_FRONTEND,(303) 993-1516,"1217 Miner's Alley, Golden, CO, US, 80401",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denver - Golden,59980301,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(303) 993-1516,true,MobileExtension,US,102296501,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Denver - Golden,59980421,AlphaGraphics Golden,LocationExtension,85455701,ADWORDS_FRONTEND,(303) 993-1516,"1217 Miner's Alley, Golden, CO, US, 80401",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Denver - Golden,59980421,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(303) 993-1516,true,MobileExtension,US,102296501,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Madison,119414080,AlphaGraphics Madison,LocationExtension,286931320,ADWORDS_FRONTEND,(888) 596-9968,"221 King Street, Madison, WI, US, 53703",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Madison,119414200,AlphaGraphics Madison,LocationExtension,286931320,ADWORDS_FRONTEND,(888) 596-9968,"221 King Street, Madison, WI, US, 53703",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Brookfield,113243068,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 249-4205,false,MobileExtension,US,247290268,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Brookfield,113243068,AlphaGraphics Brookfield,LocationExtension,247295308,ADWORDS_FRONTEND,(888) 249-4205,"16855 W Wisconsin Ave, Brookfield, WI, US, 53005",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
